record_time_ms,experiment_label,run_number,test_step,location,pattern,expected_tag_count,session_id,configured_scan_time_sec,row_type,actual_scan_time_ms,first_read_time_all_ms,first_valid_read_time_ms,total_unique_tags,valid_tag_count,recognition_rate_pct,ghost_read_count,raw_tag_id,server_tag_id,tag_read_count,tag_first_read_time_ms,passed_minimum_rule,server_send_state,memo
18389,default,1,phase1,unknown,unknown,0,1,10,SUMMARY,10080,139,139,6,2,0.00,0,,49543030|AA000010,,,Y,DISABLED,
18389,default,1,phase1,unknown,unknown,0,1,10,TAG,10080,139,139,6,2,0.00,0,U3400495430303030330000000000D29E,49543030,5,2541,Y,DISABLED,
18389,default,1,phase1,unknown,unknown,0,1,10,TAG,10080,139,139,6,2,0.00,0,U3400AA00000900000217C816B995B374,,1,1740,N,NO,
18389,default,1,phase1,unknown,unknown,0,1,10,TAG,10080,139,139,6,2,0.00,0,U3400AA00001000000217C816B9B50634,AA000010,24,139,Y,DISABLED,
18389,default,1,phase1,unknown,unknown,0,1,10,TAG,10080,139,139,6,2,0.00,0,U3400AA00001500000217C81695D44EF4,,3,4143,N,NO,
18389,default,1,phase1,unknown,unknown,0,1,10,TAG,10080,139,139,6,2,0.00,0,U3400BB00000100000217C8174555167E,,3,1654,N,NO,
18389,default,1,phase1,unknown,unknown,0,1,10,TAG,10080,139,139,6,2,0.00,0,U3400CC00000300000217C81709D585CB,,1,7857,N,NO,
32994,default,1,phase1,unknown,unknown,0,2,10,SUMMARY,10004,239,239,6,2,0.00,0,,49543030|AA000010,,,Y,DISABLED,
32994,default,1,phase1,unknown,unknown,0,2,10,TAG,10004,239,239,6,2,0.00,0,U3400495430303030330000000000D29E,49543030,6,1882,Y,DISABLED,
32994,default,1,phase1,unknown,unknown,0,2,10,TAG,10004,239,239,6,2,0.00,0,U3400AA00000900000217C816B995B374,,3,3241,N,NO,
32994,default,1,phase1,unknown,unknown,0,2,10,TAG,10004,239,239,6,2,0.00,0,U3400AA00001000000217C816B9B50634,AA000010,27,239,Y,DISABLED,
32994,default,1,phase1,unknown,unknown,0,2,10,TAG,10004,239,239,6,2,0.00,0,U3400AA00001500000217C81695D44EF4,,4,2877,N,NO,
32994,default,1,phase1,unknown,unknown,0,2,10,TAG,10004,239,239,6,2,0.00,0,U3400AA000021000002190F76DB3CC2B6,,1,4641,N,NO,
32994,default,1,phase1,unknown,unknown,0,2,10,TAG,10004,239,239,6,2,0.00,0,U3400BB00000100000217C8174555167E,,3,1849,N,NO,
44500,default,1,phase1,unknown,unknown,0,3,10,SUMMARY,10009,338,338,5,1,0.00,0,,AA000010,,,Y,DISABLED,
44500,default,1,phase1,unknown,unknown,0,3,10,TAG,10009,338,338,5,1,0.00,0,U3400495430303030330000000000D29E,,4,2253,N,NO,
44500,default,1,phase1,unknown,unknown,0,3,10,TAG,10009,338,338,5,1,0.00,0,U3400AA00000900000217C816B995B374,,3,2480,N,NO,
44500,default,1,phase1,unknown,unknown,0,3,10,TAG,10009,338,338,5,1,0.00,0,U3400AA00001000000217C816B9B50634,AA000010,28,338,Y,DISABLED,
44500,default,1,phase1,unknown,unknown,0,3,10,TAG,10009,338,338,5,1,0.00,0,U3400AA00001500000217C81695D44EF4,,4,2445,N,NO,
44500,default,1,phase1,unknown,unknown,0,3,10,TAG,10009,338,338,5,1,0.00,0,U3400BB00000100000217C8174555167E,,2,2282,N,NO,
57004,default,1,phase1,unknown,unknown,0,4,10,SUMMARY,10014,639,639,5,3,0.00,0,,49543030|AA000010|AA000015,,,Y,DISABLED,
57004,default,1,phase1,unknown,unknown,0,4,10,TAG,10014,639,639,5,3,0.00,0,U3400495430303030330000000000D29E,49543030,5,2557,Y,DISABLED,
57004,default,1,phase1,unknown,unknown,0,4,10,TAG,10014,639,639,5,3,0.00,0,U3400AA00000900000217C816B995B374,,3,4848,N,NO,
57004,default,1,phase1,unknown,unknown,0,4,10,TAG,10014,639,639,5,3,0.00,0,U3400AA00001000000217C816B9B50634,AA000010,27,639,Y,DISABLED,
57004,default,1,phase1,unknown,unknown,0,4,10,TAG,10014,639,639,5,3,0.00,0,U3400AA00001500000217C81695D44EF4,AA000015,7,5043,Y,DISABLED,
57004,default,1,phase1,unknown,unknown,0,4,10,TAG,10014,639,639,5,3,0.00,0,U3400BB00000100000217C8174555167E,,2,2559,N,NO,
82709,default,1,phase1,unknown,unknown,0,5,10,SUMMARY,10068,148,150,6,2,0.00,0,,49543030|AA000010,,,Y,DISABLED,
82709,default,1,phase1,unknown,unknown,0,5,10,TAG,10068,148,150,6,2,0.00,0,U3400495430303030330000000000D29E,49543030,6,2653,Y,DISABLED,
82709,default,1,phase1,unknown,unknown,0,5,10,TAG,10068,148,150,6,2,0.00,0,U3400AA00000900000217C816B995B374,,1,4941,N,NO,
82709,default,1,phase1,unknown,unknown,0,5,10,TAG,10068,148,150,6,2,0.00,0,U3400AA00001000000217C816B9B50634,AA000010,26,150,Y,DISABLED,
82709,default,1,phase1,unknown,unknown,0,5,10,TAG,10068,148,150,6,2,0.00,0,U3400AA00001500000217C81695D44EF4,,4,148,N,NO,
82709,default,1,phase1,unknown,unknown,0,5,10,TAG,10068,148,150,6,2,0.00,0,U3400BB00000100000217C8174555167E,,1,9649,N,NO,
82709,default,1,phase1,unknown,unknown,0,5,10,TAG,10068,148,150,6,2,0.00,0,U3400CC00000300000217C81709D585CB,,1,8679,N,NO,
