record_time_ms,experiment_label,run_number,test_step,location,pattern,expected_tag_count,session_id,configured_scan_time_sec,row_type,actual_scan_time_ms,first_read_time_all_ms,first_valid_read_time_ms,total_unique_tags,valid_tag_count,recognition_rate_pct,ghost_read_count,raw_tag_id,server_tag_id,tag_read_count,tag_first_read_time_ms,passed_minimum_rule,server_send_state,memo
61790,default,1,phase1,unknown,unknown,0,1,10,SUMMARY,10010,139,139,6,4,0.00,0,,49543030|AA000009|AA000010|BB000002,,,Y,DISABLED,
61790,default,1,phase1,unknown,unknown,0,1,10,TAG,10010,139,139,6,4,0.00,0,U3400495430303030330000000000D29E,49543030,15,139,Y,DISABLED,
61790,default,1,phase1,unknown,unknown,0,1,10,TAG,10010,139,139,6,4,0.00,0,U3400AA00000900000217C816B995B374,AA000009,13,540,Y,DISABLED,
61790,default,1,phase1,unknown,unknown,0,1,10,TAG,10010,139,139,6,4,0.00,0,U3400AA00001000000217C816B9B50634,AA000010,65,239,Y,DISABLED,
61790,default,1,phase1,unknown,unknown,0,1,10,TAG,10010,139,139,6,4,0.00,0,U3400AA00001500000217C81695D44EF4,,2,4047,N,NO,
61790,default,1,phase1,unknown,unknown,0,1,10,TAG,10010,139,139,6,4,0.00,0,U3400AA00002100000217C81771455EC7,,1,7982,N,NO,
61790,default,1,phase1,unknown,unknown,0,1,10,TAG,10010,139,139,6,4,0.00,0,U3400BB00000200000217C8174535579C,BB000002,10,2449,Y,DISABLED,
74296,default,1,phase1,unknown,unknown,0,2,10,SUMMARY,10076,146,146,9,4,0.00,0,,49543030|AA000009|AA000010|BB000002,,,Y,DISABLED,
74296,default,1,phase1,unknown,unknown,0,2,10,TAG,10076,146,146,9,4,0.00,0,U3400495430303030330000000000D29E,49543030,12,251,Y,DISABLED,
74296,default,1,phase1,unknown,unknown,0,2,10,TAG,10076,146,146,9,4,0.00,0,U3400AA00000900000217C816B995B374,AA000009,15,146,Y,DISABLED,
74296,default,1,phase1,unknown,unknown,0,2,10,TAG,10076,146,146,9,4,0.00,0,U3400AA00001000000217C816B9B50634,AA000010,64,253,Y,DISABLED,
74296,default,1,phase1,unknown,unknown,0,2,10,TAG,10076,146,146,9,4,0.00,0,U3400AA00001500000217C81695D44EF4,,1,8158,N,NO,
74296,default,1,phase1,unknown,unknown,0,2,10,TAG,10076,146,146,9,4,0.00,0,U3400AA00001600000217C81695F447D2,,1,2482,N,NO,
