record_time_ms,experiment_label,run_number,test_step,location,pattern,expected_tag_count,session_id,configured_scan_time_sec,row_type,actual_scan_time_ms,first_read_time_all_ms,first_valid_read_time_ms,total_unique_tags,valid_tag_count,recognition_rate_pct,ghost_read_count,raw_tag_id,server_tag_id,tag_read_count,tag_first_read_time_ms,passed_minimum_rule,server_send_state,memo
53190,default,1,phase1,unknown,unknown,0,1,10,SUMMARY,10020,140,140,6,6,0.00,0,,49543030|AA000010|BB000001|CC000001|CC000003|CC000004,,,Y,DISABLED,
53190,default,1,phase1,unknown,unknown,0,1,10,TAG,10020,140,140,6,6,0.00,0,U3400495430303030360000000000919F,49543030,8,477,Y,DISABLED,
53190,default,1,phase1,unknown,unknown,0,1,10,TAG,10020,140,140,6,6,0.00,0,U3400AA00001000000217C816B9B50634,AA000010,5,444,Y,DISABLED,
53190,default,1,phase1,unknown,unknown,0,1,10,TAG,10020,140,140,6,6,0.00,0,U3400BB00000100000217C8174555167E,BB000001,7,3940,Y,DISABLED,
53190,default,1,phase1,unknown,unknown,0,1,10,TAG,10020,140,140,6,6,0.00,0,U3400CC00000100000217C81709A53D3B,CC000001,6,140,Y,DISABLED,
53190,default,1,phase1,unknown,unknown,0,1,10,TAG,10020,140,140,6,6,0.00,0,U3400CC00000300000217C81709D585CB,CC000003,15,171,Y,DISABLED,
53190,default,1,phase1,unknown,unknown,0,1,10,TAG,10020,140,140,6,6,0.00,0,U3400CC00000400000217C81709B558C6,CC000004,5,1859,Y,DISABLED,
65195,default,1,phase1,unknown,unknown,0,2,10,SUMMARY,10026,341,341,6,4,0.00,0,,49543030|BB000001|CC000001|CC000003,,,Y,DISABLED,
65195,default,1,phase1,unknown,unknown,0,2,10,TAG,10026,341,341,6,4,0.00,0,U3400495430303030360000000000919F,49543030,7,2852,Y,DISABLED,
65195,default,1,phase1,unknown,unknown,0,2,10,TAG,10026,341,341,6,4,0.00,0,U3400AA00001000000217C816B9B50634,,3,639,N,NO,
65195,default,1,phase1,unknown,unknown,0,2,10,TAG,10026,341,341,6,4,0.00,0,U3400BB00000100000217C8174555167E,BB000001,7,941,Y,DISABLED,
65195,default,1,phase1,unknown,unknown,0,2,10,TAG,10026,341,341,6,4,0.00,0,U3400CC00000100000217C81709A53D3B,CC000001,5,341,Y,DISABLED,
65195,default,1,phase1,unknown,unknown,0,2,10,TAG,10026,341,341,6,4,0.00,0,U3400CC00000300000217C81709D585CB,CC000003,13,1952,Y,DISABLED,
65195,default,1,phase1,unknown,unknown,0,2,10,TAG,10026,341,341,6,4,0.00,0,U3400CC00000400000217C81709B558C6,,3,2051,N,NO,
77700,default,1,phase1,unknown,unknown,0,3,10,SUMMARY,10040,255,255,6,6,0.00,0,,49543030|AA000010|BB000001|CC000001|CC000003|CC000004,,,Y,DISABLED,
77700,default,1,phase1,unknown,unknown,0,3,10,TAG,10040,255,255,6,6,0.00,0,U3400495430303030360000000000919F,49543030,12,259,Y,DISABLED,
77700,default,1,phase1,unknown,unknown,0,3,10,TAG,10040,255,255,6,6,0.00,0,U3400AA00001000000217C816B9B50634,AA000010,6,257,Y,DISABLED,
77700,default,1,phase1,unknown,unknown,0,3,10,TAG,10040,255,255,6,6,0.00,0,U3400BB00000100000217C8174555167E,BB000001,8,1139,Y,DISABLED,
77700,default,1,phase1,unknown,unknown,0,3,10,TAG,10040,255,255,6,6,0.00,0,U3400CC00000100000217C81709A53D3B,CC000001,7,255,Y,DISABLED,
77700,default,1,phase1,unknown,unknown,0,3,10,TAG,10040,255,255,6,6,0.00,0,U3400CC00000300000217C81709D585CB,CC000003,17,345,Y,DISABLED,
77700,default,1,phase1,unknown,unknown,0,3,10,TAG,10040,255,255,6,6,0.00,0,U3400CC00000400000217C81709B558C6,CC000004,6,376,Y,DISABLED,
90306,default,1,phase1,unknown,unknown,0,4,10,SUMMARY,10074,447,447,7,6,0.00,0,,49543030|AA000010|BB000001|CC000001|CC000003|CC000004,,,Y,DISABLED,
90306,default,1,phase1,unknown,unknown,0,4,10,TAG,10074,447,447,7,6,0.00,0,U3400495430303030360000000000919F,49543030,7,3340,Y,DISABLED,
90306,default,1,phase1,unknown,unknown,0,4,10,TAG,10074,447,447,7,6,0.00,0,U3400AA00001000000217C816B9B50634,AA000010,5,447,Y,DISABLED,
90306,default,1,phase1,unknown,unknown,0,4,10,TAG,10074,447,447,7,6,0.00,0,U3400AA00001100000217C81709175182,,1,7562,N,NO,
90306,default,1,phase1,unknown,unknown,0,4,10,TAG,10074,447,447,7,6,0.00,0,U3400BB00000100000217C8174555167E,BB000001,9,1249,Y,DISABLED,
90306,default,1,phase1,unknown,unknown,0,4,10,TAG,10074,447,447,7,6,0.00,0,U3400CC00000100000217C81709A53D3B,CC000001,8,449,Y,DISABLED,
90306,default,1,phase1,unknown,unknown,0,4,10,TAG,10074,447,447,7,6,0.00,0,U3400CC00000300000217C81709D585CB,CC000003,14,1247,Y,DISABLED,
90306,default,1,phase1,unknown,unknown,0,4,10,TAG,10074,447,447,7,6,0.00,0,U3400CC00000400000217C81709B558C6,CC000004,5,2143,Y,DISABLED,
102612,default,1,phase1,unknown,unknown,0,5,10,SUMMARY,10030,339,339,7,6,0.00,0,,49543030|AA000010|BB000001|CC000001|CC000003|CC000004,,,Y,DISABLED,
102612,default,1,phase1,unknown,unknown,0,5,10,TAG,10030,339,339,7,6,0.00,0,U3400495430303030360000000000919F,49543030,7,678,Y,DISABLED,
102612,default,1,phase1,unknown,unknown,0,5,10,TAG,10030,339,339,7,6,0.00,0,U3400AA00001000000217C816B9B50634,AA000010,6,647,Y,DISABLED,
