record_time_ms,experiment_label,run_number,test_step,location,pattern,expected_tag_count,session_id,configured_scan_time_sec,row_type,actual_scan_time_ms,first_read_time_all_ms,first_valid_read_time_ms,total_unique_tags,valid_tag_count,recognition_rate_pct,ghost_read_count,raw_tag_id,server_tag_id,tag_read_count,tag_first_read_time_ms,passed_minimum_rule,server_send_state,memo
113613,default,1,phase1,unknown,unknown,0,4,10,TAG,10030,157,157,9,7,0.00,0,U3400AA00001000000217C816B9B50634,AA000010,52,161,Y,DISABLED,
113613,default,1,phase1,unknown,unknown,0,4,10,TAG,10030,157,157,9,7,0.00,0,U3400AA00001100000217C81709175182,AA000011,61,189,Y,DISABLED,
113613,default,1,phase1,unknown,unknown,0,4,10,TAG,10030,157,157,9,7,0.00,0,U3400AA00001400000217C816B9152F31,,3,2988,N,NO,
113613,default,1,phase1,unknown,unknown,0,4,10,TAG,10030,157,157,9,7,0.00,0,U3400AA00001900000217C81695E4CDB7,,1,2254,N,NO,
113613,default,1,phase1,unknown,unknown,0,4,10,TAG,10030,157,157,9,7,0.00,0,U3400AA000019000002190F76DA4F628E,AA000019,5,1895,Y,DISABLED,
113613,default,1,phase1,unknown,unknown,0,4,10,TAG,10030,157,157,9,7,0.00,0,U3400BB00000200000217C8174535579C,BB000002,8,1891,Y,DISABLED,
125820,default,1,phase1,unknown,unknown,0,5,10,SUMMARY,10087,157,157,7,7,0.00,0,,49543030|AA000001|AA000002|AA000010|AA000011|AA000019|BB000002,,,Y,DISABLED,
125820,default,1,phase1,unknown,unknown,0,5,10,TAG,10087,157,157,7,7,0.00,0,U3400495430303030330000000000D29E,49543030,8,685,Y,DISABLED,
125820,default,1,phase1,unknown,unknown,0,5,10,TAG,10087,157,157,7,7,0.00,0,U3400AA00000100000217C816E5451A24,AA000001,68,157,Y,DISABLED,
125820,default,1,phase1,unknown,unknown,0,5,10,TAG,10087,157,157,7,7,0.00,0,U3400AA00000200000217C81709352B18,AA000002,56,161,Y,DISABLED,
125820,default,1,phase1,unknown,unknown,0,5,10,TAG,10087,157,157,7,7,0.00,0,U3400AA00001000000217C816B9B50634,AA000010,56,163,Y,DISABLED,
125820,default,1,phase1,unknown,unknown,0,5,10,TAG,10087,157,157,7,7,0.00,0,U3400AA00001100000217C81709175182,AA000011,60,159,Y,DISABLED,
125820,default,1,phase1,unknown,unknown,0,5,10,TAG,10087,157,157,7,7,0.00,0,U3400AA000019000002190F76DA4F628E,AA000019,5,561,Y,DISABLED,
125820,default,1,phase1,unknown,unknown,0,5,10,TAG,10087,157,157,7,7,0.00,0,U3400BB00000200000217C8174535579C,BB000002,13,365,Y,DISABLED,
