record_time_ms,experiment_label,run_number,test_step,location,pattern,expected_tag_count,session_id,configured_scan_time_sec,row_type,actual_scan_time_ms,first_read_time_all_ms,first_valid_read_time_ms,total_unique_tags,valid_tag_count,recognition_rate_pct,ghost_read_count,raw_tag_id,server_tag_id,tag_read_count,tag_first_read_time_ms,passed_minimum_rule,server_send_state,memo
90390,default,1,phase1,unknown,unknown,0,2,10,SUMMARY,10010,1,1,8,7,0.00,0,,49543030|AA000001|AA000002|AA000010|AA000011|AA000014|BB000002,,,Y,DISABLED,
90390,default,1,phase1,unknown,unknown,0,2,10,TAG,10010,1,1,8,7,0.00,0,U3400495430303030330000000000D29E,49543030,13,865,Y,DISABLED,
90390,default,1,phase1,unknown,unknown,0,2,10,TAG,10010,1,1,8,7,0.00,0,U3400AA00000100000217C816E5451A24,AA000001,56,7,Y,DISABLED,
90390,default,1,phase1,unknown,unknown,0,2,10,TAG,10010,1,1,8,7,0.00,0,U3400AA00000200000217C81709352B18,AA000002,54,5,Y,DISABLED,
90390,default,1,phase1,unknown,unknown,0,2,10,TAG,10010,1,1,8,7,0.00,0,U3400AA00001000000217C816B9B50634,AA000010,19,555,Y,DISABLED,
90390,default,1,phase1,unknown,unknown,0,2,10,TAG,10010,1,1,8,7,0.00,0,U3400AA00001100000217C81709175182,AA000011,56,1,Y,DISABLED,
90390,default,1,phase1,unknown,unknown,0,2,10,TAG,10010,1,1,8,7,0.00,0,U3400AA00001400000217C816B9152F31,AA000014,66,3,Y,DISABLED,
90390,default,1,phase1,unknown,unknown,0,2,10,TAG,10010,1,1,8,7,0.00,0,U3400AA000019000002190F76DA4F628E,,3,1752,N,NO,
90390,default,1,phase1,unknown,unknown,0,2,10,TAG,10010,1,1,8,7,0.00,0,U3400BB00000200000217C8174535579C,BB000002,8,1491,Y,DISABLED,
102496,default,1,phase1,unknown,unknown,0,3,10,SUMMARY,10006,156,156,8,7,0.00,0,,49543030|AA000001|AA000002|AA000010|AA000011|AA000014|BB000002,,,Y,DISABLED,
102496,default,1,phase1,unknown,unknown,0,3,10,TAG,10006,156,156,8,7,0.00,0,U3400495430303030330000000000D29E,49543030,10,559,Y,DISABLED,
102496,default,1,phase1,unknown,unknown,0,3,10,TAG,10006,156,156,8,7,0.00,0,U3400AA00000100000217C816E5451A24,AA000001,54,162,Y,DISABLED,
102496,default,1,phase1,unknown,unknown,0,3,10,TAG,10006,156,156,8,7,0.00,0,U3400AA00000200000217C81709352B18,AA000002,53,158,Y,DISABLED,
102496,default,1,phase1,unknown,unknown,0,3,10,TAG,10006,156,156,8,7,0.00,0,U3400AA00001000000217C816B9B50634,AA000010,23,279,Y,DISABLED,
102496,default,1,phase1,unknown,unknown,0,3,10,TAG,10006,156,156,8,7,0.00,0,U3400AA00001100000217C81709175182,AA000011,57,156,Y,DISABLED,
102496,default,1,phase1,unknown,unknown,0,3,10,TAG,10006,156,156,8,7,0.00,0,U3400AA00001400000217C816B9152F31,AA000014,65,160,Y,DISABLED,
102496,default,1,phase1,unknown,unknown,0,3,10,TAG,10006,156,156,8,7,0.00,0,U3400AA000019000002190F76DA4F628E,,3,752,N,NO,
102496,default,1,phase1,unknown,unknown,0,3,10,TAG,10006,156,156,8,7,0.00,0,U3400BB00000200000217C8174535579C,BB000002,9,464,Y,DISABLED,
114705,default,1,phase1,unknown,unknown,0,4,10,SUMMARY,10073,248,248,9,7,0.00,0,,49543030|AA000001|AA000002|AA000010|AA000011|AA000014|BB000002,,,Y,DISABLED,
114705,default,1,phase1,unknown,unknown,0,4,10,TAG,10073,248,248,9,7,0.00,0,U3400495430303030330000000000D29E,49543030,11,451,Y,DISABLED,
114705,default,1,phase1,unknown,unknown,0,4,10,TAG,10073,248,248,9,7,0.00,0,U3400AA00000100000217C816E5451A24,AA000001,57,252,Y,DISABLED,
114705,default,1,phase1,unknown,unknown,0,4,10,TAG,10073,248,248,9,7,0.00,0,U3400AA00000200000217C81709352B18,AA000002,57,254,Y,DISABLED,
114705,default,1,phase1,unknown,unknown,0,4,10,TAG,10073,248,248,9,7,0.00,0,U3400AA00001000000217C816B9B50634,AA000010,21,557,Y,DISABLED,
114705,default,1,phase1,unknown,unknown,0,4,10,TAG,10073,248,248,9,7,0.00,0,U3400AA00001100000217C81709175182,AA000011,60,248,Y,DISABLED,
114705,default,1,phase1,unknown,unknown,0,4,10,TAG,10073,248,248,9,7,0.00,0,U3400AA00001400000217C816B9152F31,AA000014,69,250,Y,DISABLED,
114705,default,1,phase1,unknown,unknown,0,4,10,TAG,10073,248,248,9,7,0.00,0,U3400AA00001900000217C81695E4CDB7,,2,1853,N,NO,
114705,default,1,phase1,unknown,unknown,0,4,10,TAG,10073,248,248,9,7,0.00,0,U3400AA000019000002190F76DA4F628E,,4,1166,N,NO,
114705,default,1,phase1,unknown,unknown,0,4,10,TAG,10073,248,248,9,7,0.00,0,U3400BB00000200000217C8174535579C,BB000002,9,653,Y,DISABLED,
127514,default,1,phase1,unknown,unknown,0,5,10,SUMMARY,10080,149,149,9,8,0.00,0,,49543030|AA000001|AA000002|AA000010|AA000011|AA000014|AA000019|BB000002,,,Y,DISABLED,
127514,default,1,phase1,unknown,unknown,0,5,10,TAG,10080,149,149,9,8,0.00,0,U3400495430303030330000000000D29E,49543030,12,699,Y,DISABLED,
127514,default,1,phase1,unknown,unknown,0,5,10,TAG,10080,149,149,9,8,0.00,0,U3400AA00000100000217C816E5451A24,AA000001,52,151,Y,DISABLED,
127514,default,1,phase1,unknown,unknown,0,5,10,TAG,10080,149,149,9,8,0.00,0,U3400AA00000200000217C81709352B18,AA000002,57,182,Y,DISABLED,
127514,default,1,phase1,unknown,unknown,0,5,10,TAG,10080,149,149,9,8,0.00,0,U3400AA00001000000217C816B9B50634,AA000010,19,356,Y,DISABLED,
127514,default,1,phase1,unknown,unknown,0,5,10,TAG,10080,149,149,9,8,0.00,0,U3400AA00001100000217C81709175182,AA000011,55,358,Y,DISABLED,
127514,default,1,phase1,unknown,unknown,0,5,10,TAG,10080,149,149,9,8,0.00,0,U3400AA00001400000217C816B9152F31,AA000014,66,149,Y,DISABLED,
127514,default,1,phase1,unknown,unknown,0,5,10,TAG,10080,149,149,9,8,0.00,0,U3400AA00001900000217C81695E4CDB7,,3,447,N,NO,
127514,default,1,phase1,unknown,unknown,0,5,10,TAG,10080,149,149,9,8,0.00,0,U3400AA000019000002190F76DA4F628E,AA000019,6,2490,Y,DISABLED,
127514,default,1,phase1,unknown,unknown,0,5,10,TAG,10080,149,149,9,8,0.00,0,U3400BB00000200000217C8174535579C,BB000002,9,451,Y,DISABLED,
