record_time_ms,experiment_label,run_number,test_step,location,pattern,expected_tag_count,session_id,configured_scan_time_sec,row_type,actual_scan_time_ms,first_read_time_all_ms,first_valid_read_time_ms,total_unique_tags,valid_tag_count,recognition_rate_pct,ghost_read_count,raw_tag_id,server_tag_id,tag_read_count,tag_first_read_time_ms,passed_minimum_rule,server_send_state,memo
38989,default,1,phase1,unknown,unknown,0,1,10,SUMMARY,10100,144,144,2,2,0.00,0,,49543030|AA000010,,,Y,DISABLED,
38989,default,1,phase1,unknown,unknown,0,1,10,TAG,10100,144,144,2,2,0.00,0,U3400495430303030330000000000D29E,49543030,12,938,Y,DISABLED,
38989,default,1,phase1,unknown,unknown,0,1,10,TAG,10100,144,144,2,2,0.00,0,U3400AA00001000000217C816B9B50634,AA000010,15,144,Y,DISABLED,
50491,default,1,phase1,unknown,unknown,0,2,10,SUMMARY,10061,141,141,3,2,0.00,0,,49543030|AA000010,,,Y,DISABLED,
50491,default,1,phase1,unknown,unknown,0,2,10,TAG,10061,141,141,3,2,0.00,0,U3400495430303030330000000000D29E,49543030,11,839,Y,DISABLED,
50491,default,1,phase1,unknown,unknown,0,2,10,TAG,10061,141,141,3,2,0.00,0,U3400AA00001000000217C816B9B50634,AA000010,17,141,Y,DISABLED,
50491,default,1,phase1,unknown,unknown,0,2,10,TAG,10061,141,141,3,2,0.00,0,U3400BB00000200000217C8174535579C,,2,7574,N,NO,
71394,default,1,phase1,unknown,unknown,0,3,10,SUMMARY,10054,139,139,3,3,0.00,0,,49543030|AA000010|BB000002,,,Y,DISABLED,
71394,default,1,phase1,unknown,unknown,0,3,10,TAG,10054,139,139,3,3,0.00,0,U3400495430303030330000000000D29E,49543030,10,838,Y,DISABLED,
71394,default,1,phase1,unknown,unknown,0,3,10,TAG,10054,139,139,3,3,0.00,0,U3400AA00001000000217C816B9B50634,AA000010,13,139,Y,DISABLED,
71394,default,1,phase1,unknown,unknown,0,3,10,TAG,10054,139,139,3,3,0.00,0,U3400BB00000200000217C8174535579C,BB000002,6,2575,Y,DISABLED,
163497,default,1,phase1,unknown,unknown,0,4,10,SUMMARY,10057,141,141,3,2,0.00,0,,49543030|AA000010,,,Y,DISABLED,
163497,default,1,phase1,unknown,unknown,0,4,10,TAG,10057,141,141,3,2,0.00,0,U3400495430303030330000000000D29E,49543030,11,839,Y,DISABLED,
163497,default,1,phase1,unknown,unknown,0,4,10,TAG,10057,141,141,3,2,0.00,0,U3400AA00000900000217C816B995B374,,2,2539,N,NO,
163497,default,1,phase1,unknown,unknown,0,4,10,TAG,10057,141,141,3,2,0.00,0,U3400AA00001000000217C816B9B50634,AA000010,14,141,Y,DISABLED,
186900,default,1,phase1,unknown,unknown,0,5,10,SUMMARY,10030,140,140,2,2,0.00,0,,49543030|AA000010,,,Y,DISABLED,
186900,default,1,phase1,unknown,unknown,0,5,10,TAG,10030,140,140,2,2,0.00,0,U3400495430303030330000000000D29E,49543030,10,839,Y,DISABLED,
186900,default,1,phase1,unknown,unknown,0,5,10,TAG,10030,140,140,2,2,0.00,0,U3400AA00001000000217C816B9B50634,AA000010,13,140,Y,DISABLED,
