record_time_ms,experiment_label,run_number,test_step,location,pattern,expected_tag_count,session_id,configured_scan_time_sec,row_type,actual_scan_time_ms,first_read_time_all_ms,first_valid_read_time_ms,total_unique_tags,valid_tag_count,recognition_rate_pct,ghost_read_count,raw_tag_id,server_tag_id,tag_read_count,tag_first_read_time_ms,passed_minimum_rule,server_send_state,memo
50389,default,1,phase1,unknown,unknown,0,1,10,SUMMARY,10090,144,144,3,2,0.00,0,,49543030|AA000010,,,Y,DISABLED,
50389,default,1,phase1,unknown,unknown,0,1,10,TAG,10090,144,144,3,2,0.00,0,U3400495430303030330000000000D29E,49543030,9,144,Y,DISABLED,
50389,default,1,phase1,unknown,unknown,0,1,10,TAG,10090,144,144,3,2,0.00,0,U3400AA00000900000217C816B995B374,,1,5575,N,NO,
50389,default,1,phase1,unknown,unknown,0,1,10,TAG,10090,144,144,3,2,0.00,0,U3400AA00001000000217C816B9B50634,AA000010,28,338,Y,DISABLED,
62592,default,1,phase1,unknown,unknown,0,2,10,SUMMARY,10052,147,147,5,2,0.00,0,,49543030|AA000010,,,Y,DISABLED,
62592,default,1,phase1,unknown,unknown,0,2,10,TAG,10052,147,147,5,2,0.00,0,U30004954303030313100000000001C1A,,2,4180,N,NO,
62592,default,1,phase1,unknown,unknown,0,2,10,TAG,10052,147,147,5,2,0.00,0,U3400495430303030330000000000D29E,49543030,13,147,Y,DISABLED,
62592,default,1,phase1,unknown,unknown,0,2,10,TAG,10052,147,147,5,2,0.00,0,U3400AA00000900000217C816B995B374,,3,571,N,NO,
62592,default,1,phase1,unknown,unknown,0,2,10,TAG,10052,147,147,5,2,0.00,0,U3400AA00001000000217C816B9B50634,AA000010,32,149,Y,DISABLED,
62592,default,1,phase1,unknown,unknown,0,2,10,TAG,10052,147,147,5,2,0.00,0,U3400BB00000200000217C8174535579C,,1,5140,N,NO,
74296,default,1,phase1,unknown,unknown,0,3,10,SUMMARY,10096,138,241,4,3,0.00,0,,49543030|49543030|AA000010,,,Y,DISABLED,
74296,default,1,phase1,unknown,unknown,0,3,10,TAG,10096,138,241,4,3,0.00,0,U30004954303030313100000000001C1A,49543030,5,1739,Y,DISABLED,
74296,default,1,phase1,unknown,unknown,0,3,10,TAG,10096,138,241,4,3,0.00,0,U3400495430303030330000000000D29E,49543030,11,241,Y,DISABLED,
74296,default,1,phase1,unknown,unknown,0,3,10,TAG,10096,138,241,4,3,0.00,0,U3400AA00001000000217C816B9B50634,AA000010,41,272,Y,DISABLED,
74296,default,1,phase1,unknown,unknown,0,3,10,TAG,10096,138,241,4,3,0.00,0,U3400BB00000200000217C8174535579C,,1,138,N,NO,
86899,default,1,phase1,unknown,unknown,0,4,10,SUMMARY,10050,144,144,2,2,0.00,0,,49543030|AA000010,,,Y,DISABLED,
86899,default,1,phase1,unknown,unknown,0,4,10,TAG,10050,144,144,2,2,0.00,0,U3400495430303030330000000000D29E,49543030,15,447,Y,DISABLED,
86899,default,1,phase1,unknown,unknown,0,4,10,TAG,10050,144,144,2,2,0.00,0,U3400AA00001000000217C816B9B50634,AA000010,40,144,Y,DISABLED,
98601,default,1,phase1,unknown,unknown,0,5,10,SUMMARY,10081,139,139,2,2,0.00,0,,49543030|AA000010,,,Y,DISABLED,
98601,default,1,phase1,unknown,unknown,0,5,10,TAG,10081,139,139,2,2,0.00,0,U3400495430303030330000000000D29E,49543030,10,448,Y,DISABLED,
98601,default,1,phase1,unknown,unknown,0,5,10,TAG,10081,139,139,2,2,0.00,0,U3400AA00001000000217C816B9B50634,AA000010,37,139,Y,DISABLED,
