record_time_ms,experiment_label,run_number,test_step,location,pattern,expected_tag_count,session_id,configured_scan_time_sec,row_type,actual_scan_time_ms,first_read_time_all_ms,first_valid_read_time_ms,total_unique_tags,valid_tag_count,recognition_rate_pct,ghost_read_count,raw_tag_id,server_tag_id,tag_read_count,tag_first_read_time_ms,passed_minimum_rule,server_send_state,memo
116990,default,1,phase1,unknown,unknown,0,1,10,SUMMARY,10080,141,141,6,4,0.00,0,,BB000001|CC000001|CC000003|CC000004,,,Y,DISABLED,
116990,default,1,phase1,unknown,unknown,0,1,10,TAG,10080,141,141,6,4,0.00,0,U3400495430303030360000000000919F,,4,2747,N,NO,
116990,default,1,phase1,unknown,unknown,0,1,10,TAG,10080,141,141,6,4,0.00,0,U3400AA00001100000217C81709175182,,1,9810,N,NO,
116990,default,1,phase1,unknown,unknown,0,1,10,TAG,10080,141,141,6,4,0.00,0,U3400BB00000100000217C8174555167E,BB000001,8,586,Y,DISABLED,
116990,default,1,phase1,unknown,unknown,0,1,10,TAG,10080,141,141,6,4,0.00,0,U3400CC00000100000217C81709A53D3B,CC000001,8,2749,Y,DISABLED,
116990,default,1,phase1,unknown,unknown,0,1,10,TAG,10080,141,141,6,4,0.00,0,U3400CC00000300000217C81709D585CB,CC000003,17,141,Y,DISABLED,
116990,default,1,phase1,unknown,unknown,0,1,10,TAG,10080,141,141,6,4,0.00,0,U3400CC00000400000217C81709B558C6,CC000004,5,555,Y,DISABLED,
132295,default,1,phase1,unknown,unknown,0,2,10,SUMMARY,10046,864,864,5,4,0.00,0,,49543030|CC000001|CC000003|CC000004,,,Y,DISABLED,
132295,default,1,phase1,unknown,unknown,0,2,10,TAG,10046,864,864,5,4,0.00,0,U3400495430303030360000000000919F,49543030,7,866,Y,DISABLED,
132295,default,1,phase1,unknown,unknown,0,2,10,TAG,10046,864,864,5,4,0.00,0,U3400BB00000100000217C8174555167E,,3,4855,N,NO,
132295,default,1,phase1,unknown,unknown,0,2,10,TAG,10046,864,864,5,4,0.00,0,U3400CC00000100000217C81709A53D3B,CC000001,6,2947,Y,DISABLED,
132295,default,1,phase1,unknown,unknown,0,2,10,TAG,10046,864,864,5,4,0.00,0,U3400CC00000300000217C81709D585CB,CC000003,20,864,Y,DISABLED,
132295,default,1,phase1,unknown,unknown,0,2,10,TAG,10046,864,864,5,4,0.00,0,U3400CC00000400000217C81709B558C6,CC000004,6,868,Y,DISABLED,
169901,default,1,phase1,unknown,unknown,0,3,10,SUMMARY,10030,141,141,6,4,0.00,0,,49543030|BB000001|CC000001|CC000003,,,Y,DISABLED,
169901,default,1,phase1,unknown,unknown,0,3,10,TAG,10030,141,141,6,4,0.00,0,U3400495430303030360000000000919F,49543030,9,950,Y,DISABLED,
169901,default,1,phase1,unknown,unknown,0,3,10,TAG,10030,141,141,6,4,0.00,0,U3400AA00001100000217C81709175182,,1,5160,N,NO,
169901,default,1,phase1,unknown,unknown,0,3,10,TAG,10030,141,141,6,4,0.00,0,U3400BB00000100000217C8174555167E,BB000001,10,1078,Y,DISABLED,
169901,default,1,phase1,unknown,unknown,0,3,10,TAG,10030,141,141,6,4,0.00,0,U3400CC00000100000217C81709A53D3B,CC000001,7,3249,Y,DISABLED,
169901,default,1,phase1,unknown,unknown,0,3,10,TAG,10030,141,141,6,4,0.00,0,U3400CC00000300000217C81709D585CB,CC000003,19,141,Y,DISABLED,
169901,default,1,phase1,unknown,unknown,0,3,10,TAG,10030,141,141,6,4,0.00,0,U3400CC00000400000217C81709B558C6,,3,2476,N,NO,
192007,default,1,phase1,unknown,unknown,0,4,10,SUMMARY,10095,143,143,5,4,0.00,0,,BB000001|CC000001|CC000003|CC000004,,,Y,DISABLED,
192007,default,1,phase1,unknown,unknown,0,4,10,TAG,10095,143,143,5,4,0.00,0,U3400495430303030360000000000919F,,4,3549,N,NO,
192007,default,1,phase1,unknown,unknown,0,4,10,TAG,10095,143,143,5,4,0.00,0,U3400BB00000100000217C8174555167E,BB000001,5,1941,Y,DISABLED,
192007,default,1,phase1,unknown,unknown,0,4,10,TAG,10095,143,143,5,4,0.00,0,U3400CC00000100000217C81709A53D3B,CC000001,6,3547,Y,DISABLED,
192007,default,1,phase1,unknown,unknown,0,4,10,TAG,10095,143,143,5,4,0.00,0,U3400CC00000300000217C81709D585CB,CC000003,14,143,Y,DISABLED,
192007,default,1,phase1,unknown,unknown,0,4,10,TAG,10095,143,143,5,4,0.00,0,U3400CC00000400000217C81709B558C6,CC000004,5,385,Y,DISABLED,
227211,default,1,phase1,unknown,unknown,0,5,10,SUMMARY,10060,557,557,5,4,0.00,0,,49543030|BB000001|CC000001|CC000003,,,Y,DISABLED,
227211,default,1,phase1,unknown,unknown,0,5,10,TAG,10060,557,557,5,4,0.00,0,U3400495430303030360000000000919F,49543030,15,592,Y,DISABLED,
227211,default,1,phase1,unknown,unknown,0,5,10,TAG,10060,557,557,5,4,0.00,0,U3400BB00000100000217C8174555167E,BB000001,7,624,Y,DISABLED,
227211,default,1,phase1,unknown,unknown,0,5,10,TAG,10060,557,557,5,4,0.00,0,U3400CC00000100000217C81709A53D3B,CC000001,9,2238,Y,DISABLED,
227211,default,1,phase1,unknown,unknown,0,5,10,TAG,10060,557,557,5,4,0.00,0,U3400CC00000300000217C81709D585CB,CC000003,20,557,Y,DISABLED,
227211,default,1,phase1,unknown,unknown,0,5,10,TAG,10060,557,557,5,4,0.00,0,U3400CC00000400000217C81709B558C6,,3,559,N,NO,
