record_time_ms,experiment_label,run_number,test_step,location,pattern,expected_tag_count,session_id,configured_scan_time_sec,row_type,actual_scan_time_ms,first_read_time_all_ms,first_valid_read_time_ms,total_unique_tags,valid_tag_count,recognition_rate_pct,ghost_read_count,raw_tag_id,server_tag_id,tag_read_count,tag_first_read_time_ms,passed_minimum_rule,server_send_state,memo
60288,default,1,phase1,unknown,unknown,0,1,10,SUMMARY,10030,1443,2443,2,1,0.00,0,,49543030,,,Y,DISABLED,
60288,default,1,phase1,unknown,unknown,0,1,10,TAG,10030,1443,2443,2,1,0.00,0,U3400495430303030330000000000D29E,49543030,5,2443,Y,DISABLED,
60288,default,1,phase1,unknown,unknown,0,1,10,TAG,10030,1443,2443,2,1,0.00,0,U3400AA00001000000217C816B9B50634,,4,1443,N,NO,
72790,default,1,phase1,unknown,unknown,0,2,10,SUMMARY,10041,1554,1554,2,2,0.00,0,,49543030|AA000010,,,Y,DISABLED,
72790,default,1,phase1,unknown,unknown,0,2,10,TAG,10041,1554,1554,2,2,0.00,0,U3400495430303030330000000000D29E,49543030,7,1554,Y,DISABLED,
72790,default,1,phase1,unknown,unknown,0,2,10,TAG,10041,1554,1554,2,2,0.00,0,U3400AA00001000000217C816B9B50634,AA000010,7,1556,Y,DISABLED,
84792,default,1,phase1,unknown,unknown,0,3,10,SUMMARY,10023,2447,,2,0,0.00,0,,,,,N,NO,
84792,default,1,phase1,unknown,unknown,0,3,10,TAG,10023,2447,,2,0,0.00,0,U3400495430303030330000000000D29E,,4,2447,N,NO,
84792,default,1,phase1,unknown,unknown,0,3,10,TAG,10023,2447,,2,0,0.00,0,U3400AA00001000000217C816B9B50634,,3,2449,N,NO,
96795,default,1,phase1,unknown,unknown,0,4,10,SUMMARY,10005,1547,1547,3,2,0.00,0,,49543030|AA000010,,,Y,DISABLED,
96795,default,1,phase1,unknown,unknown,0,4,10,TAG,10005,1547,1547,3,2,0.00,0,U3400495430303030330000000000D29E,49543030,6,1547,Y,DISABLED,
96795,default,1,phase1,unknown,unknown,0,4,10,TAG,10005,1547,1547,3,2,0.00,0,U3400AA00001000000217C816B9B50634,AA000010,6,1549,Y,DISABLED,
96795,default,1,phase1,unknown,unknown,0,4,10,TAG,10005,1547,1547,3,2,0.00,0,U3400AA000021000002190F76DB3CC2B6,,1,5039,N,NO,
110797,default,1,phase1,unknown,unknown,0,5,10,SUMMARY,10018,2440,,2,0,0.00,0,,,,,N,NO,
110797,default,1,phase1,unknown,unknown,0,5,10,TAG,10018,2440,,2,0,0.00,0,U3400495430303030330000000000D29E,,4,2440,N,NO,
110797,default,1,phase1,unknown,unknown,0,5,10,TAG,10018,2440,,2,0,0.00,0,U3400AA00001000000217C816B9B50634,,4,2472,N,NO,
