record_time_ms,experiment_label,run_number,test_step,location,pattern,expected_tag_count,session_id,configured_scan_time_sec,row_type,actual_scan_time_ms,first_read_time_all_ms,first_valid_read_time_ms,total_unique_tags,valid_tag_count,recognition_rate_pct,ghost_read_count,raw_tag_id,server_tag_id,tag_read_count,tag_first_read_time_ms,passed_minimum_rule,server_send_state,memo
65789,default,1,phase1,unknown,unknown,0,1,10,SUMMARY,10070,141,141,6,5,0.00,0,,49543030|AA000010|BB000001|CC000001|CC000003,,,Y,DISABLED,
65789,default,1,phase1,unknown,unknown,0,1,10,TAG,10070,141,141,6,5,0.00,0,U3400495430303030360000000000919F,49543030,18,258,Y,DISABLED,
65789,default,1,phase1,unknown,unknown,0,1,10,TAG,10070,141,141,6,5,0.00,0,U3400AA00001000000217C816B9B50634,AA000010,67,141,Y,DISABLED,
65789,default,1,phase1,unknown,unknown,0,1,10,TAG,10070,141,141,6,5,0.00,0,U3400BB00000100000217C8174555167E,BB000001,8,419,Y,DISABLED,
65789,default,1,phase1,unknown,unknown,0,1,10,TAG,10070,141,141,6,5,0.00,0,U3400CC00000100000217C81709A53D3B,CC000001,5,2557,Y,DISABLED,
65789,default,1,phase1,unknown,unknown,0,1,10,TAG,10070,141,141,6,5,0.00,0,U3400CC00000300000217C81709D585CB,CC000003,18,260,Y,DISABLED,
65789,default,1,phase1,unknown,unknown,0,1,10,TAG,10070,141,141,6,5,0.00,0,U3400CC00000400000217C81709B558C6,,3,360,N,NO,
79794,default,1,phase1,unknown,unknown,0,2,10,SUMMARY,10014,244,244,6,6,0.00,0,,49543030|AA000010|BB000001|CC000001|CC000003|CC000004,,,Y,DISABLED,
79794,default,1,phase1,unknown,unknown,0,2,10,TAG,10014,244,244,6,6,0.00,0,U3400495430303030360000000000919F,49543030,14,850,Y,DISABLED,
79794,default,1,phase1,unknown,unknown,0,2,10,TAG,10014,244,244,6,6,0.00,0,U3400AA00001000000217C816B9B50634,AA000010,65,244,Y,DISABLED,
79794,default,1,phase1,unknown,unknown,0,2,10,TAG,10014,244,244,6,6,0.00,0,U3400BB00000100000217C8174555167E,BB000001,9,1552,Y,DISABLED,
79794,default,1,phase1,unknown,unknown,0,2,10,TAG,10014,244,244,6,6,0.00,0,U3400CC00000100000217C81709A53D3B,CC000001,6,3159,Y,DISABLED,
79794,default,1,phase1,unknown,unknown,0,2,10,TAG,10014,244,244,6,6,0.00,0,U3400CC00000300000217C81709D585CB,CC000003,14,549,Y,DISABLED,
79794,default,1,phase1,unknown,unknown,0,2,10,TAG,10014,244,244,6,6,0.00,0,U3400CC00000400000217C81709B558C6,CC000004,5,1750,Y,DISABLED,
