record_time_ms,experiment_label,run_number,test_step,location,pattern,expected_tag_count,session_id,configured_scan_time_sec,row_type,actual_scan_time_ms,first_read_time_all_ms,first_valid_read_time_ms,total_unique_tags,valid_tag_count,recognition_rate_pct,ghost_read_count,raw_tag_id,server_tag_id,tag_read_count,tag_first_read_time_ms,passed_minimum_rule,server_send_state,memo
48590,default,1,phase1,unknown,unknown,0,1,10,SUMMARY,10020,147,147,5,4,0.00,0,,49543030|CC000001|CC000003|CC000004,,,Y,DISABLED,
48590,default,1,phase1,unknown,unknown,0,1,10,TAG,10020,147,147,5,4,0.00,0,U3400495430303030360000000000919F,49543030,20,444,Y,DISABLED,
48590,default,1,phase1,unknown,unknown,0,1,10,TAG,10020,147,147,5,4,0.00,0,U3400BB00000100000217C8174555167E,,4,1760,N,NO,
48590,default,1,phase1,unknown,unknown,0,1,10,TAG,10020,147,147,5,4,0.00,0,U3400CC00000100000217C81709A53D3B,CC000001,5,149,Y,DISABLED,
48590,default,1,phase1,unknown,unknown,0,1,10,TAG,10020,147,147,5,4,0.00,0,U3400CC00000300000217C81709D585CB,CC000003,19,147,Y,DISABLED,
48590,default,1,phase1,unknown,unknown,0,1,10,TAG,10020,147,147,5,4,0.00,0,U3400CC00000400000217C81709B558C6,CC000004,6,1762,Y,DISABLED,
60394,default,1,phase1,unknown,unknown,0,2,10,SUMMARY,10024,147,147,5,4,0.00,0,,49543030|CC000001|CC000003|CC000004,,,Y,DISABLED,
60394,default,1,phase1,unknown,unknown,0,2,10,TAG,10024,147,147,5,4,0.00,0,U3400495430303030360000000000919F,49543030,14,149,Y,DISABLED,
60394,default,1,phase1,unknown,unknown,0,2,10,TAG,10024,147,147,5,4,0.00,0,U3400BB00000100000217C8174555167E,,4,2044,N,NO,
60394,default,1,phase1,unknown,unknown,0,2,10,TAG,10024,147,147,5,4,0.00,0,U3400CC00000100000217C81709A53D3B,CC000001,7,147,Y,DISABLED,
60394,default,1,phase1,unknown,unknown,0,2,10,TAG,10024,147,147,5,4,0.00,0,U3400CC00000300000217C81709D585CB,CC000003,17,240,Y,DISABLED,
60394,default,1,phase1,unknown,unknown,0,2,10,TAG,10024,147,147,5,4,0.00,0,U3400CC00000400000217C81709B558C6,CC000004,7,272,Y,DISABLED,
72898,default,1,phase1,unknown,unknown,0,3,10,SUMMARY,10048,238,238,5,5,0.00,0,,49543030|BB000001|CC000001|CC000003|CC000004,,,Y,DISABLED,
72898,default,1,phase1,unknown,unknown,0,3,10,TAG,10048,238,238,5,5,0.00,0,U3400495430303030360000000000919F,49543030,17,238,Y,DISABLED,
72898,default,1,phase1,unknown,unknown,0,3,10,TAG,10048,238,238,5,5,0.00,0,U3400BB00000100000217C8174555167E,BB000001,7,2350,Y,DISABLED,
72898,default,1,phase1,unknown,unknown,0,3,10,TAG,10048,238,238,5,5,0.00,0,U3400CC00000100000217C81709A53D3B,CC000001,6,475,Y,DISABLED,
72898,default,1,phase1,unknown,unknown,0,3,10,TAG,10048,238,238,5,5,0.00,0,U3400CC00000300000217C81709D585CB,CC000003,14,548,Y,DISABLED,
72898,default,1,phase1,unknown,unknown,0,3,10,TAG,10048,238,238,5,5,0.00,0,U3400CC00000400000217C81709B558C6,CC000004,7,550,Y,DISABLED,
85303,default,1,phase1,unknown,unknown,0,4,10,SUMMARY,10042,138,138,5,5,0.00,0,,49543030|BB000001|CC000001|CC000003|CC000004,,,Y,DISABLED,
85303,default,1,phase1,unknown,unknown,0,4,10,TAG,10042,138,138,5,5,0.00,0,U3400495430303030360000000000919F,49543030,17,138,Y,DISABLED,
85303,default,1,phase1,unknown,unknown,0,4,10,TAG,10042,138,138,5,5,0.00,0,U3400BB00000100000217C8174555167E,BB000001,9,2273,Y,DISABLED,
85303,default,1,phase1,unknown,unknown,0,4,10,TAG,10042,138,138,5,5,0.00,0,U3400CC00000100000217C81709A53D3B,CC000001,5,748,Y,DISABLED,
85303,default,1,phase1,unknown,unknown,0,4,10,TAG,10042,138,138,5,5,0.00,0,U3400CC00000300000217C81709D585CB,CC000003,16,847,Y,DISABLED,
85303,default,1,phase1,unknown,unknown,0,4,10,TAG,10042,138,138,5,5,0.00,0,U3400CC00000400000217C81709B558C6,CC000004,6,849,Y,DISABLED,
97907,default,1,phase1,unknown,unknown,0,5,10,SUMMARY,10046,441,441,7,5,0.00,0,,49543030|BB000001|CC000001|CC000003|CC000004,,,Y,DISABLED,
97907,default,1,phase1,unknown,unknown,0,5,10,TAG,10046,441,441,7,5,0.00,0,U3400495430303030360000000000919F,49543030,16,441,Y,DISABLED,
97907,default,1,phase1,unknown,unknown,0,5,10,TAG,10046,441,441,7,5,0.00,0,U3400AA00001000000217C816B9B50634,,1,6803,N,NO,
97907,default,1,phase1,unknown,unknown,0,5,10,TAG,10046,441,441,7,5,0.00,0,U3400BB00000100000217C8174555167E,BB000001,5,2252,Y,DISABLED,
97907,default,1,phase1,unknown,unknown,0,5,10,TAG,10046,441,441,7,5,0.00,0,U3400BB00001200000217C81709C5A3DC,,1,6772,N,NO,
97907,default,1,phase1,unknown,unknown,0,5,10,TAG,10046,441,441,7,5,0.00,0,U3400CC00000100000217C81709A53D3B,CC000001,6,1049,Y,DISABLED,
97907,default,1,phase1,unknown,unknown,0,5,10,TAG,10046,441,441,7,5,0.00,0,U3400CC00000300000217C81709D585CB,CC000003,17,541,Y,DISABLED,
97907,default,1,phase1,unknown,unknown,0,5,10,TAG,10046,441,441,7,5,0.00,0,U3400CC00000400000217C81709B558C6,CC000004,6,1153,Y,DISABLED,
