record_time_ms,experiment_label,run_number,test_step,location,pattern,expected_tag_count,session_id,configured_scan_time_sec,row_type,actual_scan_time_ms,first_read_time_all_ms,first_valid_read_time_ms,total_unique_tags,valid_tag_count,recognition_rate_pct,ghost_read_count,raw_tag_id,server_tag_id,tag_read_count,tag_first_read_time_ms,passed_minimum_rule,server_send_state,memo
66889,default,1,phase1,unknown,unknown,0,1,10,SUMMARY,10010,139,139,5,2,0.00,0,,AA000009|AA000010,,,Y,DISABLED,
66889,default,1,phase1,unknown,unknown,0,1,10,TAG,10010,139,139,5,2,0.00,0,U3400495430303030330000000000D29E,,2,3982,N,NO,
66889,default,1,phase1,unknown,unknown,0,1,10,TAG,10010,139,139,5,2,0.00,0,U3400AA00000900000217C816B995B374,AA000009,23,647,Y,DISABLED,
66889,default,1,phase1,unknown,unknown,0,1,10,TAG,10010,139,139,5,2,0.00,0,U3400AA00001000000217C816B9B50634,AA000010,52,139,Y,DISABLED,
66889,default,1,phase1,unknown,unknown,0,1,10,TAG,10010,139,139,5,2,0.00,0,U3400AA00001100000217C81709175182,,1,9059,N,NO,
66889,default,1,phase1,unknown,unknown,0,1,10,TAG,10010,139,139,5,2,0.00,0,U3400AA00002000000217C816D39532B5,,3,1650,N,NO,
80293,default,1,phase1,unknown,unknown,0,2,10,SUMMARY,10003,245,245,4,3,0.00,0,,49543030|AA000009|AA000010,,,Y,DISABLED,
80293,default,1,phase1,unknown,unknown,0,2,10,TAG,10003,245,245,4,3,0.00,0,U3400495430303030330000000000D29E,49543030,5,551,Y,DISABLED,
80293,default,1,phase1,unknown,unknown,0,2,10,TAG,10003,245,245,4,3,0.00,0,U3400AA00000900000217C816B995B374,AA000009,18,772,Y,DISABLED,
80293,default,1,phase1,unknown,unknown,0,2,10,TAG,10003,245,245,4,3,0.00,0,U3400AA00001000000217C816B9B50634,AA000010,52,245,Y,DISABLED,
80293,default,1,phase1,unknown,unknown,0,2,10,TAG,10003,245,245,4,3,0.00,0,U3400AA00002000000217C816D39532B5,,2,4657,N,NO,
91697,default,1,phase1,unknown,unknown,0,3,10,SUMMARY,10047,245,245,4,3,0.00,0,,49543030|AA000009|AA000010,,,Y,DISABLED,
91697,default,1,phase1,unknown,unknown,0,3,10,TAG,10047,245,245,4,3,0.00,0,U3400495430303030330000000000D29E,49543030,7,4060,Y,DISABLED,
91697,default,1,phase1,unknown,unknown,0,3,10,TAG,10047,245,245,4,3,0.00,0,U3400AA00000900000217C816B995B374,AA000009,21,1052,Y,DISABLED,
91697,default,1,phase1,unknown,unknown,0,3,10,TAG,10047,245,245,4,3,0.00,0,U3400AA00001000000217C816B9B50634,AA000010,55,245,Y,DISABLED,
91697,default,1,phase1,unknown,unknown,0,3,10,TAG,10047,245,245,4,3,0.00,0,U3400AA00002000000217C816D39532B5,,3,1747,N,NO,
103901,default,1,phase1,unknown,unknown,0,4,10,SUMMARY,10090,139,139,4,3,0.00,0,,49543030|AA000009|AA000010,,,Y,DISABLED,
103901,default,1,phase1,unknown,unknown,0,4,10,TAG,10090,139,139,4,3,0.00,0,U3400495430303030330000000000D29E,49543030,6,4260,Y,DISABLED,
103901,default,1,phase1,unknown,unknown,0,4,10,TAG,10090,139,139,4,3,0.00,0,U3400AA00000900000217C816B995B374,AA000009,19,1139,Y,DISABLED,
103901,default,1,phase1,unknown,unknown,0,4,10,TAG,10090,139,139,4,3,0.00,0,U3400AA00001000000217C816B9B50634,AA000010,55,139,Y,DISABLED,
103901,default,1,phase1,unknown,unknown,0,4,10,TAG,10090,139,139,4,3,0.00,0,U3400AA00002000000217C816D39532B5,,2,6952,N,NO,
115805,default,1,phase1,unknown,unknown,0,5,10,SUMMARY,10084,240,240,3,3,0.00,0,,49543030|AA000009|AA000010,,,Y,DISABLED,
115805,default,1,phase1,unknown,unknown,0,5,10,TAG,10084,240,240,3,3,0.00,0,U3400495430303030330000000000D29E,49543030,7,550,Y,DISABLED,
115805,default,1,phase1,unknown,unknown,0,5,10,TAG,10084,240,240,3,3,0.00,0,U3400AA00000900000217C816B995B374,AA000009,21,579,Y,DISABLED,
115805,default,1,phase1,unknown,unknown,0,5,10,TAG,10084,240,240,3,3,0.00,0,U3400AA00001000000217C816B9B50634,AA000010,52,240,Y,DISABLED,
