record_time_ms,experiment_label,run_number,test_step,location,pattern,expected_tag_count,session_id,configured_scan_time_sec,row_type,actual_scan_time_ms,first_read_time_all_ms,first_valid_read_time_ms,total_unique_tags,valid_tag_count,recognition_rate_pct,ghost_read_count,raw_tag_id,server_tag_id,tag_read_count,tag_first_read_time_ms,passed_minimum_rule,server_send_state,memo
82589,default,1,phase1,unknown,unknown,0,1,10,SUMMARY,10030,444,444,3,1,0.00,0,,AA000010,,,Y,DISABLED,
82589,default,1,phase1,unknown,unknown,0,1,10,TAG,10030,444,444,3,1,0.00,0,U3400495430303030330000000000D29E,,4,4538,N,NO,
82589,default,1,phase1,unknown,unknown,0,1,10,TAG,10030,444,444,3,1,0.00,0,U3400AA00001000000217C816B9B50634,AA000010,8,444,Y,DISABLED,
82589,default,1,phase1,unknown,unknown,0,1,10,TAG,10030,444,444,3,1,0.00,0,U3400AA00002000000217C816D39532B5,,4,4255,N,NO,
94592,default,1,phase1,unknown,unknown,0,2,10,SUMMARY,10082,848,848,3,3,0.00,0,,49543030|AA000010|AA000020,,,Y,DISABLED,
94592,default,1,phase1,unknown,unknown,0,2,10,TAG,10082,848,848,3,3,0.00,0,U3400495430303030330000000000D29E,49543030,6,850,Y,DISABLED,
94592,default,1,phase1,unknown,unknown,0,2,10,TAG,10082,848,848,3,3,0.00,0,U3400AA00001000000217C816B9B50634,AA000010,9,848,Y,DISABLED,
94592,default,1,phase1,unknown,unknown,0,2,10,TAG,10082,848,848,3,3,0.00,0,U3400AA00002000000217C816D39532B5,AA000020,7,2047,Y,DISABLED,
109495,default,1,phase1,unknown,unknown,0,3,10,SUMMARY,10085,1639,1639,3,2,0.00,0,,AA000010|AA000020,,,Y,DISABLED,
109495,default,1,phase1,unknown,unknown,0,3,10,TAG,10085,1639,1639,3,2,0.00,0,U3400495430303030330000000000D29E,,3,5043,N,NO,
109495,default,1,phase1,unknown,unknown,0,3,10,TAG,10085,1639,1639,3,2,0.00,0,U3400AA00001000000217C816B9B50634,AA000010,11,1639,Y,DISABLED,
109495,default,1,phase1,unknown,unknown,0,3,10,TAG,10085,1639,1639,3,2,0.00,0,U3400AA00002000000217C816D39532B5,AA000020,6,2739,Y,DISABLED,
121598,default,1,phase1,unknown,unknown,0,4,10,SUMMARY,10098,543,543,4,3,0.00,0,,49543030|AA000010|AA000020,,,Y,DISABLED,
121598,default,1,phase1,unknown,unknown,0,4,10,TAG,10098,543,543,4,3,0.00,0,U3400495430303030330000000000D29E,49543030,7,4361,Y,DISABLED,
121598,default,1,phase1,unknown,unknown,0,4,10,TAG,10098,543,543,4,3,0.00,0,U3400AA00001000000217C816B9B50634,AA000010,12,543,Y,DISABLED,
121598,default,1,phase1,unknown,unknown,0,4,10,TAG,10098,543,543,4,3,0.00,0,U3400AA00002000000217C816D39532B5,AA000020,7,2048,Y,DISABLED,
121598,default,1,phase1,unknown,unknown,0,4,10,TAG,10098,543,543,4,3,0.00,0,U3400AA00002100000217C81771455EC7,,3,4363,N,NO,
133002,default,1,phase1,unknown,unknown,0,5,10,SUMMARY,10021,541,541,3,3,0.00,0,,49543030|AA000010|AA000020,,,Y,DISABLED,
133002,default,1,phase1,unknown,unknown,0,5,10,TAG,10021,541,541,3,3,0.00,0,U3400495430303030330000000000D29E,49543030,5,4359,Y,DISABLED,
133002,default,1,phase1,unknown,unknown,0,5,10,TAG,10021,541,541,3,3,0.00,0,U3400AA00001000000217C816B9B50634,AA000010,5,541,Y,DISABLED,
133002,default,1,phase1,unknown,unknown,0,5,10,TAG,10021,541,541,3,3,0.00,0,U3400AA00002000000217C816D39532B5,AA000020,5,4355,Y,DISABLED,
